problem,converged,execution_time,best_solution
APPLE,True,0.11477375030517578,"[8, 1, 4, 2, 9, 7, 0, 3]"
APPLE,False,0.47943973541259766,
APPLE,False,0.48172760009765625,
APPLE,False,0.4657597541809082,
APPLE,False,0.4992787837982178,
APPLE,False,0.44664692878723145,
APPLE,True,0.3809936046600342,"[8, 1, 7, 2, 9, 4, 0, 3]"
APPLE,False,0.446150541305542,
APPLE,False,0.4704325199127197,
APPLE,False,0.4584074020385742,
APPLE,False,0.5024785995483398,
APPLE,False,0.48706936836242676,
APPLE,False,0.4671475887298584,
APPLE,False,0.4642307758331299,
APPLE,False,0.4922652244567871,
APPLE,False,0.7217614650726318,
APPLE,False,0.4928708076477051,
DANGER,False,0.5176763534545898,
DANGER,False,0.5753974914550781,
DANGER,False,0.5404872894287109,
DANGER,False,0.4856865406036377,
DANGER,False,0.5017256736755371,
DANGER,False,0.5535018444061279,
DANGER,False,0.5925164222717285,
DANGER,False,0.5071556568145752,
DANGER,False,0.47382068634033203,
DANGER,False,0.5164294242858887,
DANGER,False,0.5215539932250977,
DANGER,False,0.520240068435669,
DANGER,False,1.4246771335601807,
DANGER,False,0.43327784538269043,
DANGER,False,0.5368094444274902,
DANGER,False,0.47405409812927246,
DANGER,False,0.548743724822998,
DANGER,False,0.5114567279815674,
DANGER,False,0.5107901096343994,
DANGER,False,0.5278787612915039,
DANGER,False,0.561333179473877,
DANGER,False,0.46231579780578613,
DANGER,False,0.48897576332092285,
DANGER,False,0.502249002456665,
DANGER,False,0.5110547542572021,
DANGER,False,0.670849084854126,
DANGER,False,0.4534640312194824,
DANGER,False,0.5198519229888916,
DANGER,False,0.4676802158355713,
DANGER,False,0.4512007236480713,
DANGER,False,0.49369335174560547,
DANGER,False,0.5043277740478516,
DANGER,False,0.5240073204040527,
DANGER,False,0.5124409198760986,
DANGER,False,0.5283482074737549,
DANGER,False,0.5634143352508545,
DANGER,False,0.5103542804718018,
DANGER,False,0.4659452438354492,
DANGER,False,0.6159543991088867,
DANGER,False,0.5481812953948975,
DANGER,False,0.47449278831481934,
DANGER,False,0.4799339771270752,
DANGER,True,0.42249608039855957,"[6, 5, 0, 1, 8, 4, 2, 7]"
DANGER,False,0.508413553237915,
DANGER,False,0.5277149677276611,
DANGER,False,0.5281519889831543,
DANGER,False,0.4966115951538086,
DANGER,False,0.5084280967712402,
DANGER,False,0.5112051963806152,
DANGER,False,0.5550627708435059,
DANGER,False,0.4684872627258301,
DANGER,False,0.6025915145874023,
DANGER,False,0.5836126804351807,
DANGER,False,0.5286023616790771,
DANGER,False,0.5000019073486328,
DANGER,False,0.48983120918273926,
DANGER,False,0.5121824741363525,
DANGER,False,0.5485188961029053,
DANGER,False,0.5107958316802979,
DANGER,False,0.5219078063964844,
DANGER,False,0.5308549404144287,
DANGER,False,0.5167496204376221,
DANGER,False,0.5307517051696777,
DANGER,False,1.3155436515808105,
DANGER,False,0.5367810726165771,
DANGER,False,0.46400880813598633,
DANGER,False,0.45917201042175293,
DANGER,False,0.5242502689361572,
DANGER,False,0.4875004291534424,
DANGER,False,0.46114492416381836,
DANGER,False,0.49819493293762207,
DANGER,False,0.5434558391571045,
DANGER,False,0.548325777053833,
DANGER,False,0.5120754241943359,
DANGER,False,0.5290324687957764,
DANGER,False,0.4863622188568115,
DANGER,False,0.6878504753112793,
DANGER,False,0.6741766929626465,
DANGER,False,0.49429988861083984,
DANGER,False,0.5117204189300537,
DANGER,False,0.5466077327728271,
DANGER,False,0.5270664691925049,
DANGER,False,0.49515390396118164,
DANGER,False,0.5193121433258057,
DANGER,False,0.49588489532470703,
DANGER,False,0.7526717185974121,
DANGER,False,0.5205645561218262,
DANGER,False,0.5575547218322754,
DANGER,False,0.5231318473815918,
DANGER,False,0.5028870105743408,
DANGER,False,0.5116143226623535,
DANGER,False,0.5139966011047363,
DANGER,False,0.49094629287719727,
DANGER,False,0.5065131187438965,
DANGER,False,0.6476378440856934,
DANGER,False,0.5311613082885742,
DANGER,False,0.596759557723999,
DANGER,False,0.4506361484527588,
DANGER,False,0.46243977546691895,
DANGER,False,0.48560619354248047,
OASIS,False,0.5013484954833984,
OASIS,False,0.4592924118041992,
OASIS,False,0.4389817714691162,
OASIS,False,0.4690413475036621,
OASIS,False,0.5019779205322266,
OASIS,False,0.4942021369934082,
OASIS,False,0.42305469512939453,
OASIS,False,0.45719146728515625,
OASIS,False,0.4691939353942871,
OASIS,False,0.46540284156799316,
OASIS,False,0.4405090808868408,
OASIS,False,0.6224126815795898,
OASIS,False,0.5332052707672119,
OASIS,False,0.5340521335601807,
OASIS,False,0.4805269241333008,
OASIS,False,0.5006375312805176,
OASIS,False,0.4574406147003174,
OASIS,False,0.4557955265045166,
OASIS,False,0.47713637351989746,
OASIS,False,0.5039989948272705,
OASIS,False,0.4995918273925781,
OASIS,False,0.5204179286956787,
OASIS,False,0.4416937828063965,
OASIS,False,0.4688427448272705,
OASIS,False,0.49794530868530273,
OASIS,False,0.5053410530090332,
OASIS,False,1.0928223133087158,
OASIS,False,0.4573099613189697,
OASIS,False,0.43237924575805664,
OASIS,False,0.45018434524536133,
OASIS,False,0.48772597312927246,
OASIS,False,0.5013463497161865,
OASIS,False,0.4569358825683594,
OASIS,False,0.5318095684051514,
OASIS,False,0.4970099925994873,
OASIS,False,0.5315368175506592,
OASIS,False,0.4643106460571289,
OASIS,False,0.4852170944213867,
OASIS,False,0.48766398429870605,
OASIS,False,0.5151097774505615,
OASIS,False,0.522700309753418,
OASIS,False,0.6923167705535889,
OASIS,False,0.4915494918823242,
OASIS,False,0.49796605110168457,
OASIS,False,0.44942307472229004,
OASIS,False,0.5001709461212158,
OASIS,False,0.4908297061920166,
OASIS,False,0.4460422992706299,
OASIS,False,0.5559344291687012,
OASIS,False,0.48220086097717285,
OASIS,False,0.4378669261932373,
OASIS,False,0.4477100372314453,
OASIS,False,0.43409228324890137,
OASIS,False,0.48519349098205566,
OASIS,False,0.48987913131713867,
OASIS,False,0.6109035015106201,
OASIS,False,0.5322556495666504,
OASIS,False,0.46750497817993164,
OASIS,False,0.4378697872161865,
OASIS,False,0.46900391578674316,
OASIS,False,0.5176670551300049,
OASIS,False,0.4783289432525635,
OASIS,False,0.48979640007019043,
OASIS,False,0.48833537101745605,
OASIS,False,0.4914102554321289,
OASIS,False,0.471682071685791,
OASIS,False,0.5089190006256104,
OASIS,False,0.4685184955596924,
OASIS,False,0.4615180492401123,
OASIS,False,0.5148594379425049,
OASIS,False,0.5500507354736328,
OASIS,False,0.7819788455963135,
OASIS,False,0.4629783630371094,
OASIS,False,0.5082912445068359,
OASIS,False,0.5278868675231934,
OASIS,False,0.507775068283081,
OASIS,False,0.4983975887298584,
OASIS,False,0.4710721969604492,
OASIS,False,0.4941751956939697,
OASIS,False,0.506037712097168,
OASIS,False,0.4891219139099121,
OASIS,False,0.4574446678161621,
OASIS,False,0.49503421783447266,
OASIS,False,0.48468542098999023,
OASIS,False,0.46981287002563477,
OASIS,False,0.6051673889160156,
OASIS,False,0.4754164218902588,
OASIS,False,0.5108740329742432,
OASIS,False,0.453934907913208,
OASIS,False,0.4952261447906494,
OASIS,False,0.48480844497680664,
OASIS,False,0.4640069007873535,
OASIS,False,0.5201067924499512,
OASIS,False,0.5158286094665527,
OASIS,False,0.9417452812194824,
OASIS,False,0.5198273658752441,
OASIS,False,0.45490312576293945,
OASIS,False,0.4549691677093506,
OASIS,False,0.48408007621765137,
OASIS,False,0.49088025093078613,
ROBERT,False,0.4958803653717041,
ROBERT,False,0.5667195320129395,
ROBERT,False,0.5299825668334961,
ROBERT,False,0.46671295166015625,
ROBERT,False,0.5040593147277832,
ROBERT,False,0.5280036926269531,
ROBERT,False,0.5249142646789551,
ROBERT,False,0.4771406650543213,
ROBERT,False,0.6112515926361084,
ROBERT,False,0.5335097312927246,
ROBERT,False,0.5079524517059326,
ROBERT,False,0.5701711177825928,
ROBERT,False,0.4913301467895508,
ROBERT,False,0.5690815448760986,
ROBERT,False,0.5146548748016357,
ROBERT,False,0.5018727779388428,
ROBERT,False,0.4842970371246338,
ROBERT,False,0.5387670993804932,
ROBERT,False,0.4891057014465332,
ROBERT,False,0.5070028305053711,
ROBERT,False,0.4706714153289795,
ROBERT,False,0.65419602394104,
ROBERT,False,0.5127959251403809,
ROBERT,False,0.5043623447418213,
ROBERT,False,0.502882719039917,
ROBERT,False,0.49949073791503906,
ROBERT,False,0.5386953353881836,
ROBERT,False,0.4826853275299072,
ROBERT,False,0.5800876617431641,
ROBERT,False,0.5307073593139648,
ROBERT,False,0.5848679542541504,
ROBERT,False,0.4598357677459717,
ROBERT,False,0.48258280754089355,
ROBERT,False,0.49939489364624023,
ROBERT,False,0.4733293056488037,
ROBERT,False,1.1969692707061768,
ROBERT,False,0.550915002822876,
ROBERT,False,0.5620267391204834,
ROBERT,False,0.5623345375061035,
ROBERT,False,0.5497043132781982,
ROBERT,True,0.23360967636108398,"[5, 6, 1, 0, 3, 2, 7, 8]"
ROBERT,False,0.527228593826294,
ROBERT,False,0.5021276473999023,
ROBERT,False,0.5207891464233398,
ROBERT,False,0.5236654281616211,
ROBERT,False,0.48613882064819336,
ROBERT,False,0.5068347454071045,
ROBERT,False,0.4858534336090088,
ROBERT,False,0.7714748382568359,
ROBERT,False,0.5272667407989502,
ROBERT,False,0.5213782787322998,
ROBERT,False,0.48450279235839844,
ROBERT,False,0.5297560691833496,
ROBERT,False,0.5086390972137451,
ROBERT,False,0.5130927562713623,
ROBERT,False,0.48870348930358887,
ROBERT,False,0.5049843788146973,
ROBERT,False,0.5376534461975098,
ROBERT,True,0.1812913417816162,"[5, 2, 1, 8, 4, 3, 7, 0]"
ROBERT,False,0.5236256122589111,
ROBERT,False,0.48241138458251953,
ROBERT,False,0.5270540714263916,
ROBERT,False,0.5902717113494873,
ROBERT,False,0.5549881458282471,
ROBERT,False,0.5078887939453125,
ROBERT,False,0.47243213653564453,
ROBERT,False,0.49242210388183594,
ROBERT,False,0.49079036712646484,
ROBERT,False,0.5545239448547363,
ROBERT,False,0.5146002769470215,
ROBERT,False,0.5066606998443604,
ROBERT,False,0.5069363117218018,
ROBERT,False,0.549527645111084,
ROBERT,False,0.5191810131072998,
ROBERT,False,0.4588472843170166,
ROBERT,False,0.5000755786895752,
ROBERT,False,0.9880688190460205,
ROBERT,False,0.5382115840911865,
ROBERT,False,0.520751953125,
ROBERT,False,0.5316579341888428,
ROBERT,False,0.5079679489135742,
ROBERT,False,0.5100481510162354,
ROBERT,False,0.4958655834197998,
ROBERT,False,0.49510884284973145,
ROBERT,False,0.4704580307006836,
ROBERT,False,0.5884368419647217,
ROBERT,False,0.46842455863952637,
ROBERT,False,0.5262713432312012,
ROBERT,False,0.5133886337280273,
ROBERT,False,0.7630009651184082,
ROBERT,False,0.4982490539550781,
ROBERT,True,0.11919641494750977,"[5, 4, 1, 0, 3, 2, 7, 8]"
ROBERT,False,0.5076804161071777,
ROBERT,False,0.6769900321960449,
ROBERT,False,0.5445663928985596,
ROBERT,False,0.49376726150512695,
ROBERT,False,0.5203280448913574,
ROBERT,False,0.536484956741333,
ROBERT,False,0.6645441055297852,
ROBERT,False,0.5885772705078125,
